,price,number_of_bedrooms,numberofbathrooms_per_house,total_living_area_sqft,lot_area_sqft,floors,house_condition,housing_grade,basement_area_sqft,yr_built,latitude,longitude,sqft_living15
15177,435000.0,4,3.0,2270,7245,1,3,7,860,1979,47.7722,-122.315,1740
15178,1050000.0,4,3.0,2920,33976,1,5,8,1460,1964,47.6164,-122.104,2970
15179,450000.0,3,2.75,1250,892,2,3,8,0,2010,47.5826,-122.387,1250
15180,157500.0,3,1.0,1100,27008,1,3,6,140,1935,47.4963,-122.249,1280
15181,244000.0,3,1.75,1500,7475,1,4,8,0,1976,47.3155,-122.365,1940
15182,550000.0,3,2.5,2800,10603,2,3,9,0,2001,47.7528,-122.195,2580
15183,975000.0,4,2.5,3420,183387,2,3,10,0,2000,47.633,-121.97200000000001,2260
15184,426500.0,4,2.75,2100,88426,1,3,6,0,1990,47.398999999999994,-122.01100000000001,2150
15185,350000.0,3,1.0,1790,3876,1,5,7,0,1904,47.575,-122.288,1360
15186,615000.0,3,1.0,1790,3876,1,5,7,700,1904,47.575,-122.288,1360
15187,542000.0,3,2.25,2220,12056,2,3,8,0,1985,47.7148,-122.101,2320
15188,710000.0,4,1.75,2000,6000,1,5,7,1000,1956,47.6428,-122.348,2610
15189,289950.0,3,2.5,1770,9450,1,3,8,0,1988,47.3196,-122.272,2200
15191,528000.0,2,1.0,1260,5100,1,4,7,140,1925,47.6805,-122.384,1260
15192,471000.0,2,1.0,840,5100,1,4,7,0,1949,47.6779,-122.384,1550
15193,250000.0,4,2.75,1830,6643,2,3,8,0,2001,47.2601,-122.286,2400
15194,155000.0,3,1.5,970,8400,1,3,7,0,1966,47.3284,-122.331,1230
15195,515000.0,4,1.5,1740,8160,1,4,7,340,1946,47.7243,-122.363,1600
15196,336600.0,3,2.25,1654,8464,2,3,7,0,1995,47.3618,-122.03299999999999,1975
15197,915000.0,3,2.25,2390,2750,2,5,8,810,1925,47.6339,-122.354,2200
15198,350000.0,2,1.75,1080,7242,2,4,7,0,1984,47.7065,-122.235,1800
15199,1300000.0,4,1.75,2610,21600,1,4,8,0,1966,47.6245,-122.227,2920
15200,175000.0,3,1.0,1070,6164,1,3,7,0,1967,47.3377,-122.291,1320
15201,545000.0,2,2.0,1430,3880,1,4,7,0,1949,47.6844,-122.39200000000001,1430
15202,475000.0,4,3.0,2400,5400,2,4,7,800,1965,47.5099,-122.26,2400
15203,390000.0,2,1.0,670,11505,1,3,5,0,2003,47.498999999999995,-122.15700000000001,2180
15204,645000.0,4,2.5,2860,14000,2,3,8,0,1995,47.7306,-121.973,2650
15205,410000.0,3,1.5,2270,8187,1,4,8,850,1954,47.7573,-122.27799999999999,2020
15206,480000.0,4,2.5,2180,9861,2,3,8,0,1997,47.4817,-121.802,2390
15207,725000.0,3,1.75,1860,6000,2,4,8,0,1959,47.5981,-122.288,3030
15208,1150000.0,6,4.5,6040,219542,2,3,11,1940,1996,47.5622,-122.00299999999999,2010
15209,300000.0,2,1.0,1010,11919,1,3,6,0,1947,47.7461,-122.322,1220
15210,752000.0,4,2.5,2570,8178,1,3,8,860,1961,47.5483,-122.26100000000001,2050
15211,585000.0,4,2.5,1950,3720,2,3,8,0,2004,47.5503,-121.99700000000001,1720
15212,678700.0,3,1.75,1970,10548,1,4,8,670,1973,47.6669,-122.179,2500
15213,603000.0,4,2.25,2110,11155,2,3,9,0,1975,47.6386,-122.05799999999999,2660
15214,715000.0,3,1.75,1650,7276,1,4,7,500,1928,47.6989,-122.399,2300
15215,1400000.0,4,3.0,3520,128502,2,4,10,0,1981,47.7448,-122.117,3260
15216,1090000.0,3,2.5,2840,7500,2,3,11,0,1997,47.7049,-122.22399999999999,2580
15217,467500.0,2,1.75,1490,4800,1,4,7,740,1918,47.5496,-122.391,1400
15218,359000.0,3,2.25,1650,7218,1,3,7,420,1985,47.7237,-122.335,1690
15219,745000.0,4,2.0,1960,4520,1,3,8,1000,1922,47.58,-122.405,1680
15220,450000.0,3,2.25,2450,42180,1,4,7,0,1978,47.3549,-122.111,1440
15221,935000.0,3,2.0,1720,2000,1,3,8,660,1910,47.6384,-122.35,1590
15222,615000.0,3,2.5,1980,3128,2,3,8,90,2009,47.5456,-122.016,2160
15223,1030000.0,3,2.5,4110,35741,2,3,7,0,1976,47.6642,-122.171,2710
15224,283500.0,4,2.5,1990,5577,2,3,7,0,1999,47.3191,-122.191,2020
15225,340000.0,2,1.0,860,7102,1,3,6,0,1947,47.7042,-122.369,1450
15226,370000.0,4,2.5,2320,9264,2,3,8,0,1994,47.4449,-122.274,2320
15227,1150000.0,3,2.5,4190,9624,2,3,10,0,1999,47.5642,-122.12700000000001,3650
15228,265000.0,4,1.0,1940,9533,1,3,7,860,1962,47.4139,-122.208,1940
15229,480000.0,4,2.25,2520,2370,2,3,8,830,1908,47.6109,-122.303,1530
15230,667500.0,3,2.0,1880,3800,1,5,7,850,1927,47.6841,-122.309,1700
15231,1400000.0,3,2.5,2910,10044,2,4,10,0,1989,47.5845,-122.199,2420
15233,465000.0,3,2.25,2670,7500,1,4,7,1030,1966,47.4608,-122.354,1970
15234,192500.0,1,1.0,470,63737,1,5,5,0,1924,47.2163,-121.984,1350
15235,345000.0,3,1.0,1060,5600,1,4,6,300,1943,47.5116,-122.37899999999999,1310
15236,439800.0,3,1.5,1120,6900,1,5,7,0,1956,47.6023,-122.132,1300
15237,468000.0,4,1.75,2250,8580,1,4,7,920,1958,47.7633,-122.199,2250
15238,775000.0,4,2.5,2070,8473,1,4,8,820,1976,47.6608,-122.19,2070
15239,684680.0,4,2.25,2370,9360,2,4,8,0,1979,47.6518,-122.12299999999999,2370
15240,910000.0,4,3.5,3570,27699,2,3,11,0,1990,47.7173,-122.098,3800
15242,375000.0,3,1.75,1160,22470,1,4,7,0,1976,47.7595,-122.23,1940
15243,250000.0,3,2.5,1610,6600,2,3,7,0,1994,47.2827,-122.302,1660
15245,442500.0,4,2.25,1840,7575,1,4,7,450,1973,47.7328,-122.198,1820
15246,900000.0,3,3.5,4080,217697,1,3,10,0,2000,47.2604,-122.139,2710
15247,699000.0,3,2.0,1820,4080,2,3,8,0,1937,47.6735,-122.40100000000001,2160
15248,360000.0,4,2.0,2680,18768,1,5,8,0,1965,47.3182,-122.279,1230
15250,675000.0,5,2.0,2420,21000,1,3,8,0,1966,47.677,-122.165,1940
15251,345000.0,2,1.0,1130,8081,1,4,7,0,1921,47.7064,-122.355,1220
15252,229000.0,4,1.0,1320,5000,1,3,7,0,1928,47.5457,-122.363,1640
15253,300000.0,3,1.0,1290,12415,1,3,6,0,1908,47.3719,-122.461,1620
15254,392500.0,3,3.25,1600,1289,3,3,8,0,1998,47.6957,-122.375,1600
15255,552000.0,3,1.0,1120,2300,1,4,7,300,1912,47.6797,-122.384,1430
15256,457000.0,2,1.75,2060,7192,1,3,7,640,1940,47.7038,-122.31700000000001,1860
15257,518000.0,4,2.5,2830,13760,2,3,8,0,1993,47.7334,-121.97,2350
15258,237000.0,3,2.0,1210,6634,1,4,7,0,1985,47.4097,-122.193,1560
15259,399950.0,3,2.25,1560,11997,1,3,7,300,1988,47.5378,-121.742,1820
15260,605000.0,3,2.25,2260,17114,2,3,7,0,1990,47.7537,-122.296,2360
15261,295000.0,4,2.5,1850,8198,2,3,7,0,1993,47.4079,-122.186,1850
15262,513000.0,4,2.5,1930,8040,1,3,7,550,1978,47.7283,-122.21799999999999,2080
15263,772500.0,4,2.5,3230,4290,2,3,9,0,2004,47.6874,-122.161,3220
15264,765000.0,4,2.5,3230,4290,2,3,9,0,2004,47.6874,-122.161,3220
15265,696950.0,4,2.75,2450,5376,1,4,7,900,1920,47.6865,-122.396,1920
15266,329000.0,3,1.0,1200,5650,1,3,7,0,1928,47.5065,-122.249,1610
15267,339999.0,3,2.5,2360,8093,2,3,8,0,1995,47.3257,-122.17,1860
15268,364500.0,3,1.0,1060,9506,1,3,7,0,1959,47.7317,-122.31,1520
15269,607500.0,5,1.75,2220,6000,1,3,7,800,1923,47.648,-122.384,1550
15270,550000.0,3,1.0,880,6664,1,3,6,0,1961,47.6855,-122.199,1690
15271,479900.0,4,2.0,2510,9750,1,3,8,880,1960,47.7438,-122.229,1980
15272,1120000.0,4,4.0,2530,1774,3,3,9,430,2013,47.6362,-122.369,2160
15273,192000.0,2,1.0,700,10540,1,3,6,0,1953,47.438,-122.336,890
15274,250000.0,3,2.0,1500,5200,1,3,7,440,1977,47.3653,-122.09,1640
15275,340000.0,3,2.0,1130,9879,2,3,6,0,1996,47.635,-121.964,1900
15276,340000.0,3,2.0,1420,6060,1,5,7,0,1942,47.5102,-122.37200000000001,1420
15277,635250.0,3,2.25,2210,22040,1,5,8,700,1976,47.5904,-122.194,2470
15278,324800.0,2,1.0,1170,5043,1,3,6,290,1949,47.5492,-122.302,1430
15279,78000.0,2,1.0,780,16344,1,1,5,0,1942,47.4739,-122.28,1700
15280,400000.0,4,1.75,1770,12875,1,3,8,0,1988,47.7438,-122.24700000000001,2150
15281,640500.0,3,1.0,1070,4505,1,4,7,0,1919,47.5305,-122.384,1380
15282,570000.0,3,2.0,1930,10929,1,3,8,670,1964,47.7657,-122.272,2030
15283,1330000.0,3,1.5,1940,2885,1,3,8,0,1900,47.6308,-122.369,2550
15284,330490.0,3,2.75,1440,7350,1,4,7,400,1980,47.4431,-122.13799999999999,1510
15285,325000.0,3,2.5,1740,5267,2,3,7,0,1999,47.3777,-122.023,2180
15286,335000.0,3,2.5,1740,5267,2,3,7,0,1999,47.3777,-122.023,2180
15287,314000.0,5,2.75,2210,13500,1,5,7,750,1963,47.4468,-122.28200000000001,1590
15288,625000.0,4,2.0,2190,3622,1,5,8,200,1925,47.6887,-122.31200000000001,1450
15289,809000.0,3,2.5,2590,7720,2,3,9,0,1988,47.659,-122.146,2600
15290,535000.0,3,2.5,2790,19485,2,3,9,0,1990,47.4688,-122.124,2580
15291,275000.0,5,1.75,2180,9178,1,3,7,1040,1963,47.4364,-122.28,2140
15292,358000.0,4,2.75,2580,11900,1,4,7,960,1967,47.4475,-122.15899999999999,1570
15293,297975.0,3,2.25,2820,8100,1,4,7,1100,1947,47.4944,-122.304,1040
15294,492000.0,2,1.75,1300,22239,1,4,7,0,1945,47.4801,-122.09200000000001,1300
15295,210000.0,2,1.0,720,8040,1,3,6,0,1943,47.4662,-122.359,2300
15296,622500.0,3,2.5,2260,4550,1,4,7,880,1928,47.5714,-122.376,1870
15297,550000.0,3,2.5,1550,1092,3,3,8,160,2004,47.6355,-122.324,1550
15298,190000.0,3,1.75,1390,7700,1,5,7,0,1965,47.4559,-122.18299999999999,1260
15299,340000.0,4,2.5,2380,9362,2,3,8,0,2000,47.3148,-122.34899999999999,2190
15300,678000.0,3,2.5,2640,5964,2,3,9,0,2003,47.7043,-122.12799999999999,2680
15301,275000.0,5,2.0,2260,11970,1,4,7,0,1962,47.3896,-122.21799999999999,1950
15302,493000.0,3,2.75,1720,6720,1,4,7,450,1947,47.6138,-122.29799999999999,1690
15303,147000.0,3,1.0,1070,14000,1,3,7,0,1960,47.4971,-122.279,920
15304,334000.0,3,2.25,2000,7225,2,4,7,0,1985,47.349,-122.167,1950
15305,605000.0,4,2.5,2800,10786,1,3,8,1380,1970,47.5959,-122.116,2140
15306,365000.0,3,1.75,1450,61419,1,4,8,0,1976,47.3343,-122.16,2256
15307,345000.0,3,1.0,1620,10610,1,4,6,0,1958,47.474,-122.125,1680
15308,999000.0,3,2.5,2710,23292,1,3,9,630,1956,47.7608,-122.374,2430
15309,470000.0,2,1.75,1520,4220,1,4,7,680,1910,47.6876,-122.366,1120
15310,599000.0,5,2.75,2730,22572,1,3,7,650,1968,47.5951,-122.037,2260
15311,255000.0,3,2.25,1740,10378,1,5,7,0,1977,47.3815,-122.09,1420
15312,295000.0,4,1.75,1800,28650,1,4,7,0,1975,47.3926,-122.166,1800
15313,550000.0,4,3.5,4150,16197,2,3,10,0,2006,47.3423,-122.18299999999999,3618
15314,1310000.0,5,3.5,3270,4080,2,3,9,0,2011,47.6754,-122.32700000000001,1410
15315,225000.0,2,1.0,1070,6000,1,4,5,0,1922,47.495,-122.227,1910
15316,520000.0,4,0.75,1960,8277,1,4,7,640,1923,47.3648,-122.325,1940
15317,345000.0,3,3.25,1600,1882,2,3,8,240,2000,47.7151,-122.355,1390
15318,475000.0,4,1.75,1650,7775,1,4,7,500,1950,47.715,-122.354,1390
15319,497500.0,5,1.5,2170,8610,1,4,7,940,1959,47.6111,-122.126,1670
15320,649500.0,3,3.0,3730,383328,1,4,9,1500,1990,47.4257,-122.03,1940
15321,734500.0,4,2.75,3280,6845,2,3,10,0,2003,47.7042,-122.10700000000001,3280
15322,276000.0,3,1.0,870,8040,1,3,7,0,1953,47.7048,-122.368,1440
15323,235000.0,2,1.0,900,28800,1,1,6,0,1928,47.5245,-121.822,1360
15324,325000.0,2,1.0,1400,10800,1,4,7,0,1974,47.7726,-122.21,1560
15325,425000.0,4,2.75,1680,9545,1,4,7,600,1979,47.739,-122.243,1890
15326,307000.0,4,2.0,2390,23972,2,3,7,670,1949,47.3197,-122.34299999999999,1950
15327,635000.0,3,2.5,2300,5500,1,4,8,300,1921,47.5785,-122.29299999999999,2100
15328,223000.0,3,1.75,1340,7473,1,4,7,0,1973,47.3087,-122.206,1510
15329,425000.0,3,2.75,2600,10874,2,3,9,0,1994,47.3815,-122.146,2800
15330,190000.0,3,2.25,1640,7730,1,4,7,420,1989,47.3576,-122.039,1560
15331,275000.0,4,1.75,1960,6177,1,4,8,0,1967,47.3131,-122.383,2010
15332,450000.0,3,2.5,1480,1961,2,3,8,0,2005,47.5478,-122.0,1400
15333,1470000.0,4,3.25,5010,34460,2,3,12,0,1988,47.5469,-122.12700000000001,4760
15334,550000.0,4,2.0,1540,5000,1,4,7,0,1913,47.6713,-122.3,1790
15335,835000.0,4,2.75,4030,10240,2,3,8,720,1943,47.7168,-122.365,2490
15336,900000.0,6,3.0,3020,13783,2,3,8,0,1952,47.5722,-122.226,1720
15337,290000.0,2,2.0,1590,9375,1,3,7,680,1983,47.4585,-122.205,1560
15338,1040000.0,4,2.5,2910,9131,2,3,10,0,2014,47.6826,-122.186,1880
15339,780000.0,4,2.5,3020,15164,1,4,8,1290,1976,47.5882,-122.19200000000001,2600
15340,572500.0,3,2.0,2290,11200,2,3,9,0,1979,47.6517,-122.124,2250
15341,389000.0,3,1.75,2180,9220,1,4,7,1090,1938,47.3547,-122.285,2050
15342,350000.0,4,1.75,2740,10086,1,3,7,1300,1972,47.5112,-122.329,1710
15343,476000.0,4,2.5,2740,33158,2,3,9,0,1993,47.3333,-122.074,2740
15344,1050000.0,2,3.0,2330,3600,2,5,10,460,1927,47.6316,-122.28200000000001,2950
15345,287000.0,3,2.25,2300,7200,1,4,8,750,1978,47.324,-122.32799999999999,2000
15346,707500.0,4,4.0,1550,6596,1,5,7,0,1907,47.6711,-122.398,1830
15347,464500.0,4,2.5,1750,11381,1,4,7,0,1947,47.7425,-122.321,1080
15348,720000.0,3,1.5,2180,5000,1,4,8,1090,1941,47.5787,-122.402,2070
15349,319000.0,3,2.5,1610,8544,2,5,7,0,1994,47.3714,-122.054,1840
15350,330000.0,3,1.0,1570,9136,1,3,7,0,1953,47.7688,-122.337,1380
15351,120750.0,3,1.75,1140,9628,1,4,7,0,1969,47.2933,-122.37200000000001,1510
15352,195000.0,3,1.75,1140,9628,1,4,7,0,1969,47.2933,-122.37200000000001,1510
15353,650000.0,4,1.5,2480,6383,1,3,7,1100,1946,47.6445,-122.374,1440
15354,530000.0,3,1.75,1690,8190,1,4,8,0,1958,47.5857,-122.17200000000001,1840
15355,825000.0,4,3.0,2910,8027,1,5,8,1110,1970,47.6939,-122.391,2390
15356,436000.0,4,2.0,1600,15044,1,3,7,0,1972,47.72,-122.21600000000001,1660
15357,658000.0,2,1.0,1010,14244,1,1,5,0,1926,47.5476,-122.399,1820
15358,547500.0,3,2.0,1850,9570,1,4,7,900,1940,47.696999999999996,-122.322,1430
15359,762000.0,3,1.75,2150,2527,2,4,8,750,1906,47.6629,-122.329,1610
15360,340000.0,3,1.75,2650,7378,1,3,7,1190,1952,47.7525,-122.315,1600
15361,880000.0,4,1.75,2510,5800,1,4,9,680,1953,47.648,-122.41,2190
15362,1220000.0,4,2.5,3240,3600,2,3,9,1180,2008,47.6405,-122.35600000000001,1820
15364,382500.0,3,2.0,1150,6249,1,3,7,0,1952,47.7489,-122.28399999999999,2470
15365,344500.0,3,1.75,1890,9535,1,3,7,680,1976,47.4872,-122.223,2040
15366,375000.0,4,2.75,1430,7403,1,3,7,400,1982,47.5346,-122.344,1480
15367,276000.0,1,0.75,370,1801,1,5,5,0,1923,47.6778,-122.389,1340
15368,500000.0,5,3.25,3130,12087,2,3,8,950,1975,47.5336,-122.052,2410
15369,330000.0,4,2.5,2105,6093,2,3,8,0,2003,47.3531,-122.147,1930
15370,328000.0,3,1.0,890,5965,1,3,7,0,1950,47.7518,-122.279,1930
15371,450000.0,3,1.5,1340,7200,1,3,7,0,1972,47.718,-122.193,1730
15372,840500.0,4,2.25,2290,12174,1,3,7,800,1948,47.5114,-122.245,2290
15373,679000.0,3,2.5,2770,9350,2,3,8,0,1957,47.5253,-122.20100000000001,2660
15374,270000.0,3,1.5,1890,9450,1,3,7,800,1957,47.4829,-122.34100000000001,1470
15375,757500.0,5,2.25,3160,8065,2,3,8,0,1977,47.5678,-122.089,2540
15376,524950.0,2,2.5,1830,2856,2,3,7,0,2005,47.5524,-121.99600000000001,1850
15377,424900.0,4,2.75,2950,49658,1,4,8,0,1960,47.3596,-121.92200000000001,1720
15378,551100.0,3,1.0,1430,8640,1,5,7,0,1954,47.571999999999996,-122.147,1430
15379,421000.0,3,2.0,1420,12655,1,5,7,0,1968,47.5309,-122.186,2020
15380,635000.0,4,1.75,2460,7560,2,4,8,0,1952,47.7256,-122.367,2760
15381,255000.0,3,1.0,1340,6120,1,4,7,0,1920,47.5272,-122.322,1260
15382,419950.0,4,1.0,1530,7920,1,3,7,500,1955,47.4544,-122.36,1690
15383,325000.0,6,3.0,2650,12870,1,4,7,0,1977,47.2069,-121.98899999999999,1450
15384,281000.0,4,2.25,1677,3600,2,3,7,0,2012,47.32,-122.178,1677
15385,655275.0,3,1.75,2050,11856,1,3,7,590,1962,47.5735,-122.162,2670
15386,861000.0,3,2.0,2520,3959,1,5,8,1250,1931,47.6693,-122.289,1660
15387,850000.0,3,3.5,2620,11148,2,4,9,560,1977,47.5845,-122.115,2590
15388,246000.0,3,2.5,1650,6675,1,3,8,360,1990,47.2899,-122.37200000000001,1880
15389,380000.0,2,1.0,700,4836,1,4,6,0,1926,47.7139,-122.288,1190
15390,813000.0,4,2.5,3430,7508,2,3,10,0,1998,47.6866,-122.11,3110
15391,990000.0,4,2.5,3140,11049,2,3,10,0,1988,47.5817,-122.19200000000001,2750
15392,650000.0,3,2.5,2350,3750,2,3,7,610,2003,47.6767,-122.365,1590
15393,273000.0,4,3.0,1990,6180,2,3,7,0,1990,47.3083,-122.36,1910
15394,398000.0,4,2.5,2050,14724,2,3,7,0,1989,47.73,-121.969,1920
15395,200000.0,2,1.0,930,8665,1,4,6,0,1938,47.4822,-122.318,1630
15396,839000.0,3,1.0,1230,12305,1,3,7,0,1955,47.6095,-122.195,2100
15397,502000.0,3,2.5,1870,9135,1,3,7,620,1984,47.6269,-122.06,1550
15398,305000.0,3,2.25,2110,7665,1,4,7,750,1973,47.3082,-122.37200000000001,1660
15399,574950.0,5,3.25,3160,10000,2,4,8,0,1980,47.52,-122.04700000000001,2130
15400,311000.0,3,1.0,1120,8631,1,3,7,0,1942,47.7077,-122.314,1350
15402,387000.0,3,1.0,1230,9568,1,5,7,0,1962,47.538999999999994,-122.179,1270
15403,375000.0,3,1.5,1190,20672,1,3,7,0,1948,47.4459,-122.359,2150
15404,175000.0,2,1.0,740,3434,1,5,6,0,1920,47.2088,-121.992,1160
15405,248000.0,4,2.5,1770,5855,2,3,7,0,2003,47.3483,-122.053,1790
15406,336750.0,4,2.25,1720,7803,1,3,8,370,1955,47.5119,-122.337,1720
15407,685000.0,4,2.5,2770,45514,2,4,9,0,1989,47.7751,-122.088,2940
15408,645000.0,4,2.75,2330,3917,2,3,9,0,2004,47.5527,-121.99,2620
15409,279000.0,3,2.5,1660,7388,2,3,7,0,2003,47.3865,-122.027,2240
15410,479000.0,2,2.5,1730,1037,3,3,8,0,2008,47.5594,-122.285,1280
15411,466000.0,3,2.25,1880,7279,1,3,7,600,1962,47.7574,-122.322,2020
15412,361500.0,4,2.75,2190,6740,2,3,7,0,1995,47.3804,-122.027,1950
15413,404000.0,3,1.75,1720,7202,1,3,7,0,1995,47.5044,-122.19,1720
15414,319000.0,4,3.25,2360,8344,2,3,8,0,1990,47.4403,-122.126,1860
15415,320000.0,3,1.5,1490,10132,1,4,6,0,1969,47.4779,-122.145,1720
15416,1310000.0,4,3.75,3490,5625,2,3,9,880,2014,47.6685,-122.33200000000001,1940
15417,1000000.0,3,2.75,2370,8900,1,4,9,700,1971,47.5648,-122.156,2840
15418,660000.0,4,2.5,2290,9120,2,4,8,0,1977,47.5613,-122.12799999999999,2290
15419,546000.0,4,3.0,1790,3600,1,3,8,0,1901,47.6117,-122.31299999999999,1770
15420,300000.0,4,1.75,1820,5015,1,4,6,630,1926,47.5569,-122.31,1530
15421,500000.0,2,1.5,1760,12000,1,4,7,0,1964,47.6288,-122.109,2200
15422,381500.0,4,2.5,2430,5556,2,4,8,0,2003,47.3762,-122.126,2430
15423,990000.0,3,2.25,2630,12899,2,4,9,0,1966,47.5479,-122.23299999999999,3140
15424,278226.0,4,2.5,2390,4639,2,3,8,0,2006,47.3527,-121.999,2390
15425,340000.0,2,1.75,1500,4158,1,4,7,280,1947,47.7006,-122.35,1270
15426,305000.0,4,2.5,2510,12000,1,3,8,990,1977,47.3086,-122.384,2210
15427,760000.0,4,2.5,2420,10285,1,3,8,720,1958,47.4871,-122.36,2540
15428,195000.0,4,1.5,2170,9948,2,3,7,0,1952,47.4263,-122.331,1500
15429,564000.0,4,1.75,1960,6138,1,4,7,700,1960,47.6968,-122.29899999999999,2000
15430,539500.0,4,2.25,2280,8550,1,3,8,620,1977,47.701,-122.23100000000001,2590
15431,299980.0,4,1.5,1580,10230,1,3,6,790,1945,47.5002,-122.24600000000001,1130
15432,290000.0,4,2.5,1850,5674,2,3,7,0,1993,47.3536,-122.14200000000001,1750
15433,257000.0,2,1.0,770,11084,1,4,6,0,1947,47.7482,-122.321,1010
15434,518500.0,4,3.0,2120,5520,1,3,8,700,1985,47.7085,-122.286,2020
15435,657000.0,4,2.75,3060,35380,1,3,9,1250,1982,47.6198,-122.038,1980
15436,590000.0,3,2.25,2680,41250,2,3,7,0,1984,47.4817,-121.749,1940
15437,526000.0,4,1.75,2220,6350,1,3,7,1110,1959,47.7136,-122.29,1950
15438,254500.0,2,1.0,1150,11250,1,3,6,0,1920,47.486000000000004,-122.264,1100
15439,575000.0,2,1.0,980,3663,1,5,7,0,1909,47.6645,-122.288,1620
15440,464550.0,3,1.5,1690,10500,1,4,7,0,1967,47.7018,-122.165,1570
15441,409950.0,3,1.75,1320,6030,1,4,7,0,1969,47.6993,-122.13,1840
15442,100000.0,2,1.0,910,22000,1,3,6,0,1956,47.2777,-122.25200000000001,1326
15443,365000.0,2,1.5,820,1270,2,3,7,0,2009,47.5925,-122.295,1130
15444,208000.0,3,1.0,1300,7420,1,4,6,0,1960,47.2899,-122.219,1250
15445,497950.0,4,2.5,1950,3000,2,3,7,400,1998,47.565,-122.281,1540
15446,405000.0,5,3.5,3672,9742,2,3,9,666,2006,47.3255,-122.19200000000001,2140
15447,568000.0,3,2.5,2740,22499,2,3,9,0,1994,47.4597,-122.15299999999999,2710
15448,334000.0,2,1.0,890,6000,1,3,6,0,1941,47.5437,-122.281,1090
15449,235000.0,3,2.0,1090,8400,1,4,6,0,1961,47.4942,-122.322,1100
15450,295000.0,2,1.0,1170,10621,1,3,7,0,1963,47.497,-121.78,1340
15451,610000.0,4,3.0,2600,29539,1,3,8,0,1994,47.746,-122.23100000000001,1810
15452,453500.0,4,1.75,2000,6032,1,3,7,700,1959,47.5132,-122.389,1930
15453,1220000.0,4,3.75,3520,3944,1,5,8,1320,1913,47.6424,-122.348,2310
15454,175000.0,2,1.0,1410,7000,1,3,7,0,1968,47.4908,-122.223,1540
15455,335000.0,2,1.0,1410,7000,1,3,7,0,1968,47.4908,-122.223,1540
15456,275000.0,3,1.5,1950,7620,1,4,7,940,1956,47.4594,-122.346,1850
15457,400000.0,2,1.0,980,2130,1,4,6,120,1918,47.6769,-122.366,980
15458,915000.0,3,2.75,3390,7000,1,4,8,1650,1979,47.5701,-122.40799999999999,1770
15459,619850.0,4,2.5,2270,9247,1,5,8,770,1972,47.5602,-122.176,2270
15460,225900.0,3,1.0,1510,8800,1,4,7,500,1963,47.32899999999999,-122.33,1290
15461,525000.0,2,1.5,960,7200,1,3,7,0,1910,47.648999999999994,-122.40299999999999,1550
15462,215000.0,4,2.25,1900,9600,1,4,7,0,1967,47.4208,-122.2,2040
15463,802000.0,3,2.5,2580,13096,2,3,9,0,1986,47.6616,-122.14399999999999,2580
15464,330000.0,4,2.5,2340,11784,2,3,9,0,1997,47.38399999999999,-122.149,2250
15465,549800.0,3,2.25,1580,11680,1,4,7,0,1958,47.5872,-122.17,2270
15466,195500.0,4,1.0,1230,8636,1,4,6,0,1954,47.3231,-122.219,1168
15467,338000.0,3,2.5,1590,7819,2,3,7,0,1992,47.4367,-122.199,1790
15469,480000.0,4,2.25,1770,7000,1,5,7,0,1972,47.7193,-122.21799999999999,1780
15470,383000.0,4,2.5,1850,8310,1,3,7,650,1962,47.7717,-122.29,1840
15471,257000.0,3,1.75,1430,7210,1,3,7,0,1975,47.4189,-122.16799999999999,1220
15472,335000.0,4,2.75,2190,9209,2,4,8,0,1996,47.3341,-122.18799999999999,2430
15473,422000.0,4,2.5,2310,6650,2,3,8,0,2012,47.4513,-122.26700000000001,1800
15474,560000.0,3,1.75,2000,10182,1,5,7,600,1963,47.6616,-122.175,2050
15475,680000.0,4,2.75,3620,35429,2,3,10,0,2006,47.4238,-122.098,3310
15476,320000.0,2,1.0,1210,7040,1,3,7,0,1952,47.745,-122.29700000000001,1210
15477,665000.0,3,2.5,2330,15536,1,3,10,0,1996,47.655,-122.087,3320
15478,751000.0,3,2.5,2840,6854,2,3,9,0,2002,47.6006,-121.978,2840
15479,320000.0,6,2.75,2410,10763,1,5,7,1100,1957,47.4429,-122.28200000000001,1310
15480,290000.0,4,1.75,1820,22043,2,4,7,0,1918,47.7606,-122.28,1880
15481,250000.0,4,2.0,1470,7412,1,3,7,0,1967,47.3702,-122.318,1390
15482,423000.0,3,1.75,1100,10005,1,5,7,0,1964,47.5374,-122.17299999999999,1340
15483,601002.0,4,2.5,2050,8094,1,3,8,1000,1976,47.6614,-122.13799999999999,1990
15484,352900.0,2,1.5,1240,1892,2,3,7,0,2002,47.5915,-122.295,1220
15485,509950.0,3,2.5,2210,70567,2,3,9,0,1995,47.6087,-121.895,2000
15486,360000.0,2,1.75,1340,1050,3,3,8,0,2009,47.7053,-122.34299999999999,1340
15487,1080000.0,4,2.75,2580,8100,2,4,8,800,1964,47.5387,-122.215,2840
15488,349950.0,3,2.5,2390,6441,2,3,7,0,2002,47.3659,-122.029,2180
15489,395000.0,4,2.5,2250,6840,2,3,9,0,1987,47.4398,-122.15100000000001,2480
15490,273500.0,3,1.5,2000,15265,1,3,8,460,1967,47.387,-122.281,1920
15491,700000.0,4,1.75,1870,6000,1,5,8,200,1949,47.6435,-122.399,1710
15492,699000.0,3,2.5,2370,10968,2,4,9,0,1985,47.6679,-122.17200000000001,2380
